Time,B-1-1,B-1-10,B-1-2,B-1-3,B-1-4,B-1-5,B-1-6,B-1-7,B-1-8,B-1-9,B-10-1,B-10-2,B-10-3,B-10-4,B-10-5,B-10-6,B-10-7,B-10-8,B-10-9,B-11-1,B-11-10,B-11-2,B-11-3,B-11-4,B-11-5,B-11-6,B-11-7,B-11-8,B-11-9,B-12-1,B-12-2,B-12-3,B-12-4,B-12-5,B-12-6,B-12-7,B-12-8,B-12-9,B-13-1,B-13-10,B-13-2,B-13-3,B-13-4,B-13-5,B-13-6,B-13-7,B-13-8,B-13-9,B-14-1,B-14-2,B-14-3,B-14-4,B-14-5,B-14-6,B-14-7,B-14-8,B-14-9,B-15-1,B-15-10,B-15-2,B-15-3,B-15-4,B-15-5,B-15-6,B-15-7,B-15-8,B-15-9,B-16-1,B-16-2,B-16-3,B-16-4,B-16-5,B-16-6,B-16-7,B-16-8,B-16-9,B-17-1,B-17-10,B-17-2,B-17-3,B-17-4,B-17-5,B-17-6,B-17-7,B-17-8,B-17-9,B-18-1,B-18-2,B-18-3,B-18-4,B-18-5,B-18-6,B-18-7,B-18-8,B-18-9,B-19-1,B-19-10,B-19-2,B-19-3,B-19-4,B-19-5,B-19-6,B-19-7,B-19-8,B-19-9,B-2-1,B-2-2,B-2-3,B-2-4,B-2-5,B-2-6,B-2-7,B-2-8,B-2-9,B-20-1,B-20-2,B-20-3,B-20-4,B-20-5,B-20-6,B-20-7,B-20-8,B-20-9,B-21-1,B-21-10,B-21-2,B-21-3,B-21-4,B-21-5,B-21-6,B-21-7,B-21-8,B-21-9,B-22-1,B-22-2,B-22-3,B-22-4,B-22-5,B-22-6,B-22-7,B-22-8,B-22-9,B-3-1,B-3-10,B-3-2,B-3-3,B-3-4,B-3-5,B-3-6,B-3-7,B-3-8,B-3-9,B-4-1,B-4-2,B-4-3,B-4-4,B-4-5,B-4-6,B-4-7,B-4-8,B-4-9,B-5-1,B-5-10,B-5-2,B-5-3,B-5-4,B-5-5,B-5-6,B-5-7,B-5-8,B-5-9,B-6-1,B-6-2,B-6-3,B-6-4,B-6-5,B-6-6,B-6-7,B-6-8,B-6-9,B-7-1,B-7-10,B-7-2,B-7-3,B-7-4,B-7-5,B-7-6,B-7-7,B-7-8,B-7-9,B-8-1,B-8-2,B-8-3,B-8-4,B-8-5,B-8-6,B-8-7,B-8-8,B-8-9,B-9-1,B-9-10,B-9-2,B-9-3,B-9-4,B-9-5,B-9-6,B-9-7,B-9-8,B-9-9 
10.18,-55746.215,-46731.082,-115899.93,-42714.938,-102523.38,-41373.125,-49533.383,-47443.668,-40723.863,-56217.633,-148849.83,-216635.17,-38856.562,-51457.875,-255876.7,-199426.45,-97555.59,-222729.14,-248754.4,-47680.758,-111906.74,-82650.62,-74650.11,-41583.875,-64164.02,-95773.516,-78859.086,-70858.51,-67223.52,-104828.95,-112436.71,-84780.56,-64462.438,-123032.85,-130964.53,-92984.695,-105990.45,-127989.4,-108990.484,-112968.79,-109385.31,-124947.54,-58491.812,-117214.695,-108216.79,-103384.42,-132119.16,-112407.914,-115679.125,-116055.06,-117659.59,-101740.8,-88237.43,-93609.48,-112881.18,-130290.055,-139117.08,-96843.21,-121061.695,-78754.53,-82116.92,-65064.582,-121014.76,-75764.664,-78267.734,-73836.67,-92368.305,-101981.6,-95989.93,-82487.57,-79896.61,-89611.32,-94331.04,-90510.13,-85841.22,-111669.734,-105084.08,-113501.47,-110432.17,-88656.25,-84260.59,-107713.58,-93726.36,-94942.92,-96474.81,-125268.06,-119136.23,-105411.52,-93805.25,-93652.63,-89471.21,-91012.99,-109023.45,-109024.195,-166400.23,-169827.12,-147280.6,-106450.625,-109856.76,-97987.414,-90348.32,-106018.016,-102725.266,-104523.46,-109706.71,-61224.832,-53903.156,-65936.64,-49595.87,-46780.777,-56205.598,-50908.555,-64895.336,-67749.39,-162844.6,-121517.086,-111432.96,-129637.375,-116772.53,-134898.94,-127856.75,-136871.02,-177760.66,-181374.86,-215457.94,-129616.59,-145072.67,-126182.8,-128271.086,-154341.36,-142829.16,-133368.45,-174219.73,-306889.97,-402729.06,-222800.66,-252474.61,-283951.03,-239496.8,-315358.4,-249330.98,-383836.06,-53475.69,-57514.246,-51755.957,-43371.617,-57916.652,-45985.652,-54534.27,-42122.332,-62269.91,-77883.14,-55912.418,-48558.07,-55406.066,-83400.19,-54745.71,-50868.65,-59196.523,-48694.797,-56917.484,-45385.777,-47500.38,-57980.598,-50033.465,-79671.305,-53685.24,-91173.836,-56403.176,-91505.914,-40217.03,-66696.336,-73116.07,-59683.812,-80563.89,-103601.55,-71675.85,-59046.168,-66615.17,-62603.92,-60878.086,-77081.68,-132418.5,-89920.16,-85573.08,-123223.57,-210440.31,-123038.72,-108062.49,-144860.94,-212839.53,-170002.27,-167633.45,-156614.86,-353793.03,-166252.17,-158335.0,-226479.19,-226647.84,-30962.424,-592538.4,-269862.5,-394417.62,-56939.33,-121529.78,-405778.28,-256734.33,-40612.957,-319057.4
10.19,-33088.297,-43762.016,-58392.637,-41612.664,-58845.01,-53455.13,-37921.957,-38472.484,-51890.492,-49883.85,-142238.6,-200743.72,-46653.332,-33772.816,-263596.6,-200624.95,-108577.195,-208484.62,-262483.44,-50142.758,-111351.77,-74430.555,-74029.46,-43511.875,-56920.88,-94128.414,-86184.89,-68281.75,-69530.5,-105081.86,-121630.47,-83054.945,-63638.12,-112126.74,-118671.48,-99022.85,-96182.7,-130189.234,-105458.734,-120488.35,-103411.945,-118967.37,-55179.984,-109519.016,-112209.68,-105142.14,-132149.56,-108408.45,-103141.36,-104315.234,-107569.31,-92629.61,-96301.125,-97285.62,-103948.875,-129252.336,-129760.055,-113687.16,-118080.38,-82966.53,-76174.21,-63455.797,-75736.89,-79757.97,-84303.4,-93590.414,-96198.664,-133772.22,-83196.85,-75430.016,-84051.76,-96635.266,-99421.69,-82892.49,-102150.94,-159955.45,-133853.02,-134978.5,-117782.36,-95258.16,-90845.54,-98623.32,-113205.81,-91485.69,-88599.12,-112524.46,-143662.95,-86117.47,-90479.74,-89601.375,-116907.09,-97569.08,-103142.62,-91915.22,-147391.62,-134315.73,-149055.36,-138768.11,-106138.31,-107324.91,-117855.14,-113923.25,-103278.125,-95534.33,-105068.48,-63696.266,-42654.28,-54147.426,-70756.53,-75715.69,-51250.895,-56387.523,-61380.23,-61974.15,-148262.69,-123561.01,-140620.16,-124037.87,-113425.26,-121432.12,-123712.2,-133566.56,-157321.22,-166212.2,-186897.06,-134913.55,-118946.9,-148803.64,-126230.15,-154763.02,-154580.78,-145327.8,-145004.94,-349128.94,-333521.78,-168073.31,-237078.9,-234829.33,-261335.9,-338147.66,-266402.8,-549291.06,-48850.03,-52715.566,-48273.234,-37770.12,-81440.484,-51389.242,-56901.453,-50793.953,-58536.45,-54815.62,-49889.406,-44114.5,-70311.26,-91587.7,-53611.336,-61594.03,-53333.324,-88204.445,-57122.055,-45116.97,-49550.48,-58123.402,-62094.965,-87109.98,-51667.793,-96148.82,-59326.727,-85187.41,-55622.207,-73138.17,-78248.08,-67345.17,-85281.65,-107709.305,-82381.53,-54098.805,-69137.05,-55806.68,-53684.664,-90005.04,-114498.125,-110041.29,-78254.52,-105279.69,-202011.72,-110872.86,-152431.16,-142658.25,-229593.25,-178118.92,-155535.19,-140268.55,-384956.4,-156841.23,-148778.27,-236160.92,-238138.95,-26261.889,-591151.25,-271216.2,-397189.53,-50177.05,-122490.766,-412347.94,-255692.69,-40382.332,-326458.34
10.2,-40661.582,-40474.754,-91798.6,-40455.88,-36589.957,-54573.812,-49634.137,-47020.484,-53377.957,-48031.457,-153622.67,-194618.03,-42767.41,-40079.047,-254164.9,-189847.7,-91550.86,-229289.31,-258189.72,-55974.625,-117881.69,-79736.76,-72781.164,-35486.18,-61996.043,-96577.875,-75677.8,-74982.125,-75377.38,-107045.86,-110202.51,-86305.266,-70674.67,-112499.52,-136781.97,-110738.42,-118363.75,-123696.39,-89861.95,-123859.79,-116539.7,-116162.64,-54449.957,-112790.375,-122160.64,-114546.55,-124646.39,-113453.414,-110647.38,-110065.59,-112519.586,-95568.81,-90826.695,-96260.08,-106209.66,-120605.16,-122128.8,-112482.984,-111522.43,-89653.84,-86546.92,-63879.707,-79240.17,-82675.89,-96011.95,-74863.19,-97022.06,-128652.56,-95626.03,-84735.945,-80076.266,-90833.39,-99658.01,-79432.11,-99425.305,-120677.05,-112576.664,-130901.016,-117126.33,-77056.41,-75125.63,-81778.14,-89432.2,-92654.78,-91648.43,-103265.56,-119569.92,-105979.695,-88193.695,-88104.914,-104136.25,-109135.36,-88093.69,-109799.04,-148935.7,-133756.1,-148632.9,-112784.27,-100678.87,-104561.05,-108048.1,-95243.95,-121889.18,-99712.98,-102824.375,-53161.484,-46311.875,-48507.652,-46458.094,-54293.168,-49019.156,-56449.652,-65537.734,-61738.13,-174351.44,-136220.03,-110327.68,-135118.7,-107535.21,-116215.35,-157537.89,-145834.36,-190811.97,-167969.12,-158714.22,-160451.72,-135096.72,-126907.77,-155397.16,-131804.45,-173852.31,-157789.16,-161664.64,-293107.2,-183104.08,-182088.6,-250906.05,-153736.05,-296096.7,-174105.7,-198945.88,-303412.0,-67623.82,-49588.793,-49655.645,-39088.12,-62325.57,-48595.312,-83116.91,-58021.0,-75348.73,-55897.438,-57756.04,-59410.664,-73714.1,-78148.36,-70106.805,-87729.4,-42208.23,-72959.3,-55331.785,-44545.133,-50900.914,-79889.03,-49952.47,-83483.33,-51119.16,-88031.164,-62772.742,-92222.02,-52345.93,-63707.785,-72123.74,-68763.91,-81767.66,-100790.98,-90203.92,-47828.652,-76515.3,-54687.66,-58362.29,-84891.92,-115797.22,-98882.625,-81511.016,-116271.25,-208629.72,-104054.35,-141619.84,-138456.84,-218249.06,-152033.62,-270301.38,-156386.84,-364518.5,-150843.81,-147636.36,-231693.78,-231308.08,-26925.217,-594493.0,-286220.6,-388750.25,-52916.96,-121194.99,-407906.8,-259800.88,-52036.58,-319103.25
10.21,-43536.758,-58565.598,-59734.848,-54936.938,-69524.89,-45009.316,-37218.812,-56038.504,-62946.008,-41706.46,-143078.8,-196553.55,-50906.742,-47078.24,-241709.69,-202176.31,-89231.19,-228349.36,-242484.84,-48796.91,-112522.85,-80386.09,-71579.18,-40755.81,-67086.97,-98159.414,-82665.516,-75261.664,-64262.477,-105133.62,-110414.0,-88996.47,-69696.484,-120911.734,-119841.59,-111709.38,-92964.28,-119428.805,-112325.9,-119308.64,-106532.1,-120282.47,-50466.83,-108986.43,-113423.16,-110492.55,-139382.31,-99279.586,-121445.42,-107573.97,-109845.26,-110997.24,-96283.05,-96793.81,-96476.75,-132591.95,-123534.516,-98412.89,-114489.93,-76691.09,-84137.86,-73823.93,-77633.96,-77290.484,-81780.625,-79823.89,-94231.08,-116307.44,-96308.516,-71595.35,-68426.87,-83098.59,-89948.36,-107802.78,-96087.78,-151216.48,-95717.836,-129797.2,-112220.0,-91909.78,-82395.19,-101976.87,-98809.2,-98832.64,-103889.77,-122502.43,-126463.05,-90370.87,-78918.625,-102312.57,-93982.625,-117238.73,-115412.336,-103680.92,-149368.17,-154058.33,-143962.98,-121024.82,-98829.914,-102958.01,-100191.84,-109016.73,-107280.266,-116253.66,-105742.47,-52281.543,-42213.766,-53761.91,-61868.25,-56243.543,-55677.047,-57295.09,-52963.336,-38552.49,-149492.95,-107685.12,-107124.34,-120123.23,-123736.61,-129075.34,-145923.12,-140969.86,-139880.95,-176295.11,-180098.48,-154170.98,-120104.88,-131111.31,-132837.98,-137240.92,-141759.3,-146477.67,-155009.6,-289248.72,-291473.78,-186267.05,-215926.06,-240397.95,-220435.48,-253461.45,-331872.4,-388231.22,-47065.387,-53969.598,-56256.508,-49770.57,-73539.46,-41586.387,-87603.98,-50189.5,-63389.07,-64347.71,-47144.9,-49286.15,-61533.19,-80504.375,-84960.9,-65630.04,-54463.734,-62030.863,-40257.24,-45898.832,-57870.984,-68839.37,-49871.125,-75753.914,-47936.37,-94787.5,-44770.746,-67988.86,-46451.746,-84205.35,-108936.836,-57584.676,-75596.16,-109708.3,-80534.73,-53085.2,-59563.008,-55787.992,-81923.664,-86465.664,-142229.4,-88032.9,-95703.62,-122169.1,-205122.06,-103067.29,-102080.6,-127107.65,-212452.27,-152835.1,-151988.89,-153049.81,-366597.34,-164909.88,-150657.23,-250545.7,-227741.66,-29026.605,-610554.06,-274502.4,-406107.7,-59851.297,-122028.16,-412454.47,-267034.3,-52859.59,-313805.66
10.22,-47429.95,-61716.766,-115079.36,-48338.586,-49266.28,-60405.92,-38644.418,-50275.504,-36289.816,-57081.48,-160655.6,-221401.27,-45047.758,-37294.566,-243155.8,-192493.84,-91959.375,-232348.22,-242411.19,-50117.566,-119890.414,-80629.38,-74611.64,-55102.426,-65372.89,-93567.31,-83235.71,-69510.08,-67730.266,-108397.945,-118779.85,-84544.67,-73227.64,-110208.73,-122123.51,-110564.56,-98634.65,-131254.53,-103555.08,-122424.28,-106020.47,-126251.64,-58871.426,-115301.64,-112969.9,-104302.36,-127596.61,-106623.1,-124400.055,-107572.87,-100298.97,-101153.07,-91742.914,-95371.055,-104799.37,-133583.38,-127920.44,-112946.06,-106869.96,-82915.64,-84785.77,-86230.46,-90644.97,-77226.51,-71013.94,-71616.305,-88832.89,-107244.59,-77423.24,-77698.234,-75206.37,-86969.12,-86168.164,-86847.125,-100391.41,-118568.92,-97736.77,-112569.32,-99468.91,-97600.66,-95562.45,-85545.98,-94080.05,-94999.586,-88682.39,-106626.99,-139482.19,-102163.52,-100443.13,-93422.375,-109986.4,-104390.516,-99469.55,-103228.7,-167478.81,-122727.71,-143476.7,-102668.164,-102362.99,-92668.16,-99055.35,-99892.91,-103610.39,-122469.59,-95990.836,-42479.504,-50608.94,-52019.742,-60129.027,-45016.617,-54025.87,-47295.754,-62642.742,-47555.684,-160375.81,-124028.62,-112230.3,-116368.19,-162081.1,-131082.67,-130062.49,-153760.28,-172926.25,-146349.39,-173304.67,-169930.66,-157608.05,-138894.88,-139054.62,-154096.4,-149587.56,-146917.14,-120691.234,-346334.34,-195656.78,-186480.34,-204224.17,-221712.44,-223627.53,-252178.36,-209929.2,-503297.66,-50323.867,-44386.32,-51856.668,-58162.254,-79378.43,-52762.17,-48724.88,-58749.145,-54506.73,-61874.594,-54154.133,-54711.863,-69792.18,-60992.367,-70644.695,-75352.77,-51657.16,-52242.727,-47439.332,-38554.473,-46776.324,-70267.836,-53148.26,-95381.836,-44890.44,-82975.984,-61694.324,-71615.68,-45876.23,-81516.05,-80870.91,-61668.32,-88297.52,-115808.33,-92082.6,-52996.414,-69101.65,-63919.29,-64023.836,-77968.48,-123447.36,-84430.08,-85302.51,-133823.12,-209985.72,-110621.84,-115986.04,-139528.78,-208868.0,-154873.5,-147179.1,-146722.02,-372244.88,-178085.58,-138762.84,-260773.97,-212320.03,-32907.492,-610016.4,-272986.03,-403855.62,-47770.08,-109244.805,-420721.22,-250835.19,-32232.549,-333478.53
10.23,-43381.95,-45187.453,-77403.34,-60533.773,-72077.055,-49085.27,-60436.95,-50806.508,-46563.824,-58626.777,-155956.86,-203002.22,-38531.523,-47447.56,-245951.75,-191886.53,-108080.89,-218542.11,-238691.8,-49713.887,-121812.17,-77196.43,-70712.14,-39424.195,-62414.195,-94252.266,-81565.4,-62667.73,-64564.316,-101157.85,-115996.766,-82710.086,-72243.55,-122786.86,-131823.12,-106041.66,-91633.24,-125801.055,-112920.2,-125948.54,-103462.28,-113268.13,-56987.71,-106078.45,-112933.164,-109136.6,-135404.83,-106646.21,-116599.58,-106081.32,-100400.12,-97674.945,-93264.24,-96170.836,-92427.914,-122215.34,-123545.49,-120961.95,-104713.37,-84318.55,-69510.2,-73578.72,-81491.01,-77311.234,-68489.6,-75790.17,-87215.41,-101867.61,-81551.305,-92198.68,-83415.97,-79560.57,-82795.52,-95280.4,-92239.79,-131403.48,-115593.38,-120155.516,-126134.22,-88915.65,-100932.8,-91631.88,-112492.81,-94345.42,-96592.36,-119115.56,-118103.69,-100788.22,-92745.68,-102602.02,-92866.68,-103062.664,-82371.24,-97548.43,-146118.62,-123577.1,-147832.89,-119233.734,-113722.13,-97275.58,-123736.01,-108041.055,-107538.81,-110968.25,-116062.375,-40282.113,-62080.89,-64875.39,-42446.176,-53924.824,-48628.58,-47550.113,-56551.93,-50004.04,-149081.89,-146950.88,-124349.61,-110481.11,-124237.695,-145334.39,-138395.0,-144112.31,-160665.8,-160749.25,-191970.4,-144415.98,-127656.81,-151466.92,-132705.19,-134343.44,-143328.9,-142740.31,-149365.77,-455462.44,-191007.66,-425521.94,-321836.34,-245329.7,-272558.78,-238280.4,-322558.88,-357170.72,-54419.027,-36467.555,-48757.62,-46116.836,-70954.83,-47957.848,-51194.32,-44439.527,-50659.207,-72588.0,-47095.4,-49132.8,-59064.105,-70533.664,-49575.684,-72358.445,-64713.35,-52800.367,-42228.215,-51788.73,-51594.76,-67208.53,-57539.797,-90169.0,-43419.953,-97320.23,-62514.566,-62124.902,-52603.992,-101387.1,-76487.84,-71989.98,-75388.07,-96494.195,-90685.98,-70658.87,-62487.516,-61104.453,-42720.242,-76441.52,-121544.37,-90030.14,-63154.312,-94034.02,-192454.45,-125975.77,-159782.9,-136367.67,-211539.11,-176620.39,-157779.48,-160964.34,-376311.28,-170224.25,-151029.64,-222814.28,-222241.97,-34849.105,-598666.2,-276648.72,-397100.5,-52451.273,-127633.195,-411591.38,-259796.81,-56714.625,-310291.9
10.24,-39239.703,-48326.41,-71091.65,-45316.566,-65876.02,-58198.668,-58110.516,-45890.535,-73268.625,-44061.95,-172072.77,-207498.86,-49567.6,-41321.938,-262162.66,-198474.12,-95431.92,-222842.5,-245983.47,-47572.93,-107147.59,-78090.625,-73157.17,-35588.582,-57247.31,-98264.94,-75543.9,-65805.734,-72860.85,-111993.51,-117305.49,-87987.266,-63274.28,-117648.38,-122991.27,-109610.516,-108982.336,-118768.86,-110498.875,-118416.87,-111541.3,-118216.77,-58931.8,-117980.42,-107582.72,-100818.95,-124305.914,-111805.18,-124128.75,-120705.79,-107811.19,-94794.34,-99203.07,-94969.164,-109060.09,-123173.234,-125828.016,-103720.93,-127597.22,-89336.73,-75721.07,-67863.33,-84714.734,-84767.37,-79058.414,-89546.3,-85689.68,-121273.625,-87036.29,-80324.86,-72959.11,-87728.055,-90684.31,-87926.12,-105063.16,-137955.47,-122159.62,-129987.805,-110371.945,-94963.37,-92147.195,-94769.77,-89620.945,-95993.7,-94264.99,-133705.75,-128260.516,-109428.836,-88121.6,-95758.4,-96067.94,-96535.586,-93905.05,-119261.13,-127716.39,-147632.38,-131692.31,-111460.12,-101990.71,-95402.625,-97157.23,-107394.26,-107245.68,-111436.59,-119222.12,-44456.805,-42208.984,-43878.355,-58176.69,-44469.85,-63795.715,-42980.91,-59462.32,-48894.1,-184966.27,-115210.51,-130005.48,-104200.32,-127315.86,-147642.92,-137560.33,-129939.66,-213918.42,-170617.22,-200855.06,-187222.86,-145487.17,-129216.93,-134772.89,-134051.77,-161136.72,-152567.34,-142562.67,-227863.9,-224087.06,-221663.52,-220570.53,-281907.78,-233891.95,-324595.4,-170938.36,-346995.5,-52988.492,-50074.863,-45638.64,-47113.676,-74647.875,-63746.99,-62435.703,-45054.348,-69148.73,-52904.277,-49974.15,-51833.727,-55555.75,-76961.18,-83459.65,-59033.523,-64064.62,-69861.836,-51909.016,-46339.977,-49170.797,-64059.86,-46462.516,-99831.555,-46144.45,-83370.89,-53240.434,-94834.77,-52859.9,-77710.625,-68476.99,-65204.305,-75499.58,-111122.21,-78002.94,-58765.207,-74419.66,-88736.05,-66110.125,-80762.586,-128521.04,-92036.734,-123838.94,-127350.81,-199471.56,-100097.52,-117731.65,-140786.25,-212730.88,-167644.22,-160852.81,-146072.97,-368761.75,-176426.61,-145272.25,-233604.42,-226290.94,-35478.83,-609883.6,-277165.62,-405549.2,-53092.367,-121588.03,-414214.75,-248180.69,-56171.914,-316748.16
10.25,-40667.38,-50423.16,-83164.516,-39146.527,-119266.36,-50388.793,-44813.97,-46537.133,-56995.277,-33052.93,-150908.98,-189955.45,-38947.58,-44284.133,-265762.38,-203005.33,-100381.984,-207278.66,-260218.42,-53726.824,-119491.664,-82316.055,-69376.1,-43937.24,-69663.734,-94973.7,-78629.52,-67326.67,-66468.16,-107548.17,-117302.71,-91529.81,-71591.125,-124132.55,-142302.22,-110517.61,-107029.19,-130425.55,-104160.65,-122304.54,-110115.586,-114849.3,-49798.06,-111894.65,-106811.21,-96899.164,-129442.17,-110644.1,-114074.64,-114567.93,-100396.27,-99293.18,-89546.28,-91572.58,-104011.52,-127369.15,-141831.5,-109437.4,-110301.93,-84679.51,-81232.53,-69638.9,-83467.23,-89976.4,-79189.375,-75853.625,-89494.51,-126926.195,-78752.43,-71585.21,-86822.24,-85438.67,-90787.11,-87002.305,-87478.32,-134066.34,-114229.09,-115950.37,-126493.61,-82673.16,-86104.39,-110467.5,-86582.91,-106917.23,-103492.805,-122944.62,-148719.58,-95429.48,-85194.414,-106130.13,-92909.02,-97651.74,-97945.97,-114103.484,-126270.25,-143063.88,-132437.5,-111373.28,-111803.15,-95940.375,-98235.89,-117583.43,-114207.33,-124960.35,-124676.0,-42222.617,-51252.207,-59478.49,-63834.453,-54627.676,-68483.016,-47791.66,-45982.49,-48003.645,-153039.05,-138979.52,-112627.86,-146562.06,-114171.33,-123152.28,-112790.125,-162488.78,-178420.08,-196665.27,-174350.34,-172496.39,-117750.52,-125511.81,-147175.39,-145153.81,-148543.6,-150367.45,-197434.61,-323243.47,-265835.16,-185761.5,-276227.0,-257666.7,-258904.34,-210687.25,-379898.0,-345058.75,-54761.62,-42871.176,-54297.08,-39973.74,-81630.87,-54868.22,-57212.086,-50724.14,-68159.48,-56388.12,-51920.082,-45348.09,-80035.195,-84502.59,-66335.36,-70002.56,-54497.344,-56862.375,-54595.68,-36402.926,-50171.695,-69859.96,-51036.535,-74466.52,-49639.953,-99963.41,-54350.83,-88046.56,-51395.188,-58355.883,-68307.75,-63013.254,-104884.5,-106907.96,-81551.54,-53780.223,-72592.92,-65239.008,-69288.79,-79437.1,-119530.04,-79821.23,-85661.164,-110158.16,-201507.6,-119617.625,-117395.75,-131408.28,-220795.78,-180518.31,-143028.17,-164603.75,-373570.47,-169487.03,-150583.02,-217174.9,-213531.8,-37847.344,-670115.75,-273878.1,-401018.5,-51938.727,-118988.14,-424030.22,-249632.08,-36690.95,-336201.75
10.26,-44984.312,-46450.4,-97401.61,-40590.527,-58793.844,-37412.117,-49151.652,-39954.94,-50853.86,-50730.6,-133216.6,-221049.39,-40645.863,-52118.645,-250725.02,-195311.66,-99895.266,-220701.16,-252195.06,-51453.76,-120025.29,-84306.87,-75196.29,-44388.008,-57824.97,-98483.43,-74863.15,-72152.875,-64208.875,-102682.57,-115577.836,-81658.77,-71940.29,-122543.23,-131259.89,-94278.195,-112566.445,-120686.88,-101426.164,-112134.16,-102373.78,-112272.414,-52788.727,-113518.66,-110961.836,-107591.93,-127602.195,-112909.6,-106785.1,-104612.055,-113202.94,-97663.555,-90468.805,-91955.305,-104245.1,-132711.5,-128272.016,-107591.836,-103282.21,-87495.18,-77740.27,-61246.516,-139360.98,-80444.68,-74935.234,-86230.09,-85294.12,-149209.22,-92649.84,-79171.164,-83434.98,-89285.28,-85647.445,-81700.17,-91606.375,-128647.76,-125105.43,-119699.13,-107310.98,-93663.44,-86609.09,-90754.414,-93360.484,-112857.54,-101462.64,-125228.125,-132797.78,-112380.57,-79512.414,-96885.695,-92024.05,-117732.75,-99663.21,-92902.69,-136837.38,-128532.234,-153897.5,-148048.19,-93298.484,-82110.164,-108712.35,-118141.2,-111754.03,-125946.1,-122657.836,-50887.523,-59784.684,-59167.523,-47822.953,-62104.14,-54805.535,-46797.47,-62533.277,-55883.016,-153081.75,-111611.03,-121230.195,-125665.484,-117049.61,-127325.1,-113880.375,-127439.17,-221500.86,-148695.33,-203641.86,-160409.42,-116754.87,-156334.25,-124218.67,-124524.13,-136075.0,-139247.39,-174756.98,-279878.12,-262552.5,-199304.55,-177637.31,-290848.47,-218566.14,-216759.48,-296248.12,-312372.53,-53043.33,-43579.438,-48829.246,-45028.37,-67268.5,-44940.49,-69972.49,-53485.555,-50724.938,-51095.45,-57898.164,-53302.152,-70517.836,-68352.94,-76833.625,-67986.805,-59978.055,-63783.58,-43950.414,-48488.36,-58117.69,-64719.977,-45438.723,-92705.086,-58926.125,-104225.56,-51360.637,-83543.25,-44448.332,-77720.85,-84489.625,-80799.83,-79713.65,-99473.16,-78653.63,-52325.074,-53589.027,-50173.22,-71898.18,-73626.914,-144092.88,-98028.96,-70239.805,-114559.6,-203151.31,-114973.34,-117727.59,-150568.28,-222688.9,-175592.05,-263371.3,-153079.17,-362491.38,-170484.69,-145274.7,-247468.31,-243730.84,-28682.559,-605702.25,-258249.81,-400614.03,-52219.1,-118647.48,-403727.56,-256396.2,-35306.61,-315886.62
10.27,-38977.99,-41583.43,-67127.43,-49625.1,-40201.047,-55278.824,-41070.6,-45978.188,-53073.926,-60784.117,-164339.64,-192156.8,-42685.445,-43320.5,-258616.44,-195147.56,-99682.72,-211173.19,-259832.53,-48918.89,-120556.57,-85334.125,-70731.39,-36510.69,-58007.355,-98131.03,-77328.73,-72424.04,-63289.992,-102561.37,-112400.45,-86303.63,-72293.23,-121055.66,-124186.75,-115948.48,-100681.55,-134896.02,-101336.54,-113381.336,-106761.38,-121712.16,-55835.934,-118828.4,-110196.36,-106820.06,-125598.43,-95016.74,-118798.37,-118241.12,-108885.37,-102545.46,-93418.25,-89846.07,-103500.79,-130490.12,-121732.44,-97001.12,-120628.84,-83803.43,-72793.33,-70778.625,-79974.72,-77183.74,-78192.78,-70441.64,-85490.75,-102526.68,-88045.3,-80248.516,-74049.8,-86683.65,-89260.05,-82154.61,-99428.96,-129594.55,-97747.85,-133032.69,-122581.77,-87623.21,-82939.17,-90680.48,-95071.55,-94252.61,-98050.96,-126070.2,-133010.12,-100494.43,-92510.46,-94760.37,-99450.99,-89513.79,-87278.2,-94571.91,-144137.14,-144662.78,-156204.23,-110376.89,-96167.27,-100397.24,-116093.98,-115452.445,-105876.46,-104399.164,-124405.664,-48053.246,-47191.043,-82849.93,-78150.56,-42232.492,-53115.492,-69865.41,-61102.742,-44270.215,-156242.83,-128381.69,-143094.5,-113475.18,-114217.16,-113797.92,-141963.56,-130672.7,-169900.83,-152506.38,-173126.2,-159808.12,-143303.42,-140290.03,-135312.97,-123456.61,-162018.89,-148999.17,-159514.33,-269414.9,-223615.48,-153605.1,-167507.66,-291183.4,-201728.8,-470385.7,-245880.73,-307025.38,-49360.773,-48990.402,-52302.516,-56559.41,-77079.43,-56960.363,-51437.016,-42426.344,-56765.293,-53664.234,-48034.09,-44664.098,-66588.36,-85873.89,-59776.395,-65202.914,-62512.555,-57443.117,-54300.418,-48756.027,-43416.836,-66661.54,-51406.242,-82775.47,-48413.19,-80517.414,-53348.453,-89587.86,-47969.277,-76961.01,-68799.35,-61233.594,-73706.84,-117321.25,-83729.87,-63892.875,-76683.65,-52370.324,-57344.344,-77375.336,-137592.7,-91539.805,-79991.195,-111297.336,-203418.89,-108712.164,-134782.03,-148547.62,-220279.58,-171293.47,-156578.06,-153204.31,-355157.78,-166089.73,-138187.69,-234244.72,-212415.3,-32713.182,-628540.4,-259386.8,-395490.1,-46356.61,-127579.69,-405772.5,-253446.1,-44409.44,-332880.66
